date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:38:09	3254/3254	---MCZ	200	added ('OK')	text/css	etag:W/%226381f8ae-cb6%22	https://htmldemo.net/harosa/harosa-v2/assets/css/css-plugins/owl.carousel.min.css	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/css/css-plugins/owl.carousel.min.css	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:10	1895/1895	---MCZ	200	added ('OK')	text/css	etag:W/%226381f8b0-767%22	https://htmldemo.net/harosa/harosa-v2/assets/css/css-plugins/slick.css	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/css/css-plugins/slick.css	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:10	3349/3349	---MCZ	200	added ('OK')	text/css	etag:W/%226381f8af-d15%22	https://htmldemo.net/harosa/harosa-v2/assets/css/css-plugins/slick-theme.css	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/css/css-plugins/slick-theme.css	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:10	32385/32385	---MCZ	200	added ('OK')	text/css	etag:W/%226381f882-7e81%22	https://htmldemo.net/harosa/harosa-v2/assets/css/bundle.css	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/css/bundle.css	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:11	47939/47939	---MCZ	200	added ('OK')	text/css	etag:W/%226381f888-bb43%22	https://htmldemo.net/harosa/harosa-v2/assets/css/responsive.css	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/css/responsive.css	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:11	34389/34389	---MCZ	200	added ('OK')	text/css	etag:W/%226381f884-8655%22	https://htmldemo.net/harosa/harosa-v2/assets/css/colors.css	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/css/colors.css	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:11	162616/162616	---MCZ	200	added ('OK')	text/css	etag:W/%226381f888-27b38%22	https://htmldemo.net/harosa/harosa-v2/assets/css/main.css	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/css/main.css	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:12	56358/56358	---MCZ	200	added ('OK')	text/html	etag:W/%22619c7770-dc26%22	https://htmldemo.net/harosa/harosa-v2/login.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/login.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:12	75189/75189	---MCZ	200	added ('OK')	text/html	etag:W/%226381f862-125b5%22	https://htmldemo.net/harosa/harosa-v2/checkout.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/checkout.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:12	54519/54519	---MCZ	200	added ('OK')	text/html	etag:W/%226381f872-d4f7%22	https://htmldemo.net/harosa/harosa-v2/register.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/register.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:13	340/340	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:13%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/icons/en.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/icons/en.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:13	154/154	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:13%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/icons/fr.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/icons/fr.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:13	4504/4504	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:13%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/logo/logo.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/logo/logo.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:15	211105/211105	---MCZ	200	added ('OK')	text/html	etag:W/%226381f867-338a1%22	https://htmldemo.net/harosa/harosa-v2/index-2.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/index-2.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:15	258037/258037	---MCZ	200	added ('OK')	text/html	etag:W/%226381f86a-3eff5%22	https://htmldemo.net/harosa/harosa-v2/index-4.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/index-4.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:15	134567/134567	---MCZ	200	added ('OK')	text/html	etag:W/%226381f869-20da7%22	https://htmldemo.net/harosa/harosa-v2/index-3.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/index-3.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:15	120049/120049	---MCZ	200	added ('OK')	text/html	etag:W/%226381f86c-1d4f1%22	https://htmldemo.net/harosa/harosa-v2/index-6.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/index-6.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:16	178518/178518	---MCZ	200	added ('OK')	text/html	etag:W/%226381f86b-2b956%22	https://htmldemo.net/harosa/harosa-v2/index-5.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/index-5.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:16	70196/70196	---MCZ	200	added ('OK')	text/html	etag:W/%226381f860-11234%22	https://htmldemo.net/harosa/harosa-v2/blog.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/blog.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:16	124326/124326	---MCZ	200	added ('OK')	text/html	etag:W/%226381f877-1e5a6%22	https://htmldemo.net/harosa/harosa-v2/shop.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/shop.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:16	59111/59111	---MCZ	200	added ('OK')	text/html	etag:W/%226381f85e-e6e7%22	https://htmldemo.net/harosa/harosa-v2/about-us.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/about-us.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:16	58938/58938	---MCZ	200	added ('OK')	text/html	etag:W/%226381f864-e63a%22	https://htmldemo.net/harosa/harosa-v2/contact-us.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/contact-us.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:17	67264/67264	---MCZ	200	added ('OK')	text/html	etag:W/%226381f875-106c0%22	https://htmldemo.net/harosa/harosa-v2/service.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/service.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:17	62636/62636	---MCZ	200	added ('OK')	text/html	etag:W/%226381f870-f4ac%22	https://htmldemo.net/harosa/harosa-v2/portfolio.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/portfolio.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:17	64318/64318	---MCZ	200	added ('OK')	text/html	etag:W/%226381f864-fb3e%22	https://htmldemo.net/harosa/harosa-v2/faq.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/faq.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:18	51090/51090	---MCZ	200	added ('OK')	text/html	etag:W/%226381f85e-c792%22	https://htmldemo.net/harosa/harosa-v2/404.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/404.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:18	68350/68350	---MCZ	200	added ('OK')	text/html	etag:W/%226381f860-10afe%22	https://htmldemo.net/harosa/harosa-v2/blog-no-sidebar.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/blog-no-sidebar.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:19	67922/67922	---MCZ	200	added ('OK')	text/html	etag:W/%226381f87c-10952%22	https://htmldemo.net/harosa/harosa-v2/single-blog.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/single-blog.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:19	67812/67812	---MCZ	200	added ('OK')	text/html	etag:W/%226381f879-108e4%22	https://htmldemo.net/harosa/harosa-v2/single-blog-gallery.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/single-blog-gallery.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:19	67806/67806	---MCZ	200	added ('OK')	text/html	etag:W/%226381f879-108de%22	https://htmldemo.net/harosa/harosa-v2/single-blog-audio.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/single-blog-audio.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:19	67551/67551	---MCZ	200	added ('OK')	text/html	etag:W/%226381f87c-107df%22	https://htmldemo.net/harosa/harosa-v2/single-blog-video.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/single-blog-video.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:20	124334/124334	---MCZ	200	added ('OK')	text/html	etag:W/%226381f875-1e5ae%22	https://htmldemo.net/harosa/harosa-v2/shop-list.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/shop-list.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:20	124410/124410	---MCZ	200	added ('OK')	text/html	etag:W/%226381f877-1e5fa%22	https://htmldemo.net/harosa/harosa-v2/shop-right.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/shop-right.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:21	85856/85856	---MCZ	200	added ('OK')	text/html	etag:W/%226381f87e-14f60%22	https://htmldemo.net/harosa/harosa-v2/single-product.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/single-product.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:21	54997/54997	---MCZ	200	added ('OK')	text/html	etag:W/%226381f862-d6d5%22	https://htmldemo.net/harosa/harosa-v2/cart.html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/cart.html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:21	440/440	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:21%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/cat/cat1.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/cat/cat1.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:21	900/900	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:21%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/cat/cat2.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/cat/cat2.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:22	65774/65774	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:22%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/slider/1.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/slider/1.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:22	48940/48940	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:22%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/slider/2.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/slider/2.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:22	9784/9784	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:22%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/round/thumb-1.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/round/thumb-1.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:23	42716/42716	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:23%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/round/thumb-2.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/round/thumb-2.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:23	7938/7938	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:23%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/round/thumb-3.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/round/thumb-3.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:24	25918/25918	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:23%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/banner/1_1.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/banner/1_1.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:24	23136/23136	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:24%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/banner/2_1.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/banner/2_1.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:24	3470/3470	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:24%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/1.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/1.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:25	5584/5584	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:24%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/4.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/4.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:25	4180/4180	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:25%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/2.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/2.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:26	15370/15370	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:25%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/5.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/5.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:26	10490/10490	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:26%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/3.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/3.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:26	2874/2874	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:26%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/6.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/6.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:27	6036/6036	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:26%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/8.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/8.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:27	6804/6804	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:27%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/9.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/9.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:28	7850/7850	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:27%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/11.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/11.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:28	5014/5014	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:28%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/10.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/10.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:28	9732/9732	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:28%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/12.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/12.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:29	5602/5602	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:29%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/3_1.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/3_1.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:29	3672/3672	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:29%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/4_1.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/4_1.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:29	4850/4850	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:29%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/5_1.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/5_1.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:30	3204/3204	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:29%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/testimonials/sample1.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/testimonials/sample1.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:30	5870/5870	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:30%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/2-1.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/2-1.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:30	10946/10946	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:30%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/2-2.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/2-2.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:30	11538/11538	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:30%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/2-3.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/product/2-3.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:31	19000/19000	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:31%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/blog/1.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/blog/1.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:31	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Jun%202024%2007:08:31%20GMT	https://htmldemo.net/harosa/harosa-v2/single-blog-html	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/single-blog-html	(from https://htmldemo.net/harosa/harosa-v2/index.html)
12:38:32	9698/9698	---M--	200	added ('OK')	image/webp	date:Mon,%2003%20Jun%202024%2007:08:31%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/blog/2.webp	C:/Users/syeda/OneDrive/Desktop/diwizon%20data/retrofit9/htmldemo.net/harosa/harosa-v2/assets/images/blog/2.webp	(from https://htmldemo.net/harosa/harosa-v2/index.html)
